,FARM,FOREST,OILGAS,MINE,MINE_SUP,UTIL,CONST,WOOD,NMMIN,PMETAL,FABMETAL,MACH,COMPELEC,ELECEQUIP,MOTVEH,OTRTRANS,FURN,MISCMFG,FOOD,TEXTILE,APPAREL,PAPER,PRINT,PETRO,CHEM,PLASTIC,WHOLE,RETAIL,AIRTRANS,RAILTRANS,WATERTRANS,TRUCK,TRANSIT,PIPE,OTHERTRANS,WAREHOUSE,PUBLISH,MOVIE,BROADCAST,INFODATA,CREDIT,SECURIT,INSURE,FUNDS,REALE,RENTAL,LEGAL,COMPDES,MISCPROF,MGMT,ADMIN,WASTE,EDUC,AMBULAT,HOSPITAL,NURSING,SOCIALAS,PERFORM,AMUSE,ACCOMM,FOODSVC,OTHSVC,FEDGOV,FEDGOVE,SLGOV,SLGOVE
FABMETAL,0.37261183291495553,0.21316556127192707,0.35356097883981075,0.1685384539778282,0.5401222469773334,1.3257074490979517,60.795062065059454,0.3838660732919324,0.2687270385940991,0.5983627871724112,0.2122517535515901,39.1803615772741,1.5767841852499909,0.8954597357946524,75.91555252505198,40.39119696885392,0.3371606971216536,1.2835122728007862,1.7154916019794886,0.22105382999203058,0.14620022326652593,0.5052254796522365,0.2698743816759326,1.5371292375952899,1.6619337640459837,0.9900131083846506,2.196139827295188,1.1489763325849243,0.44339344945642606,0.31319681769381114,0.22026302317188812,0.9591598318700242,0.2203184943293905,0.29883070468495065,0.7162945804334176,0.5616861756929531,1.2937839146000503,0.4379956070138862,2.5256881897754666,0.6011210993775161,1.2899696163315095,1.084361637488004,2.3295171379058894,0.23634881825590864,2.246651995383913,2.012342131890919,1.029598405104524,1.8750273572196308,3.802109721455286,1.758785037647622,2.683712217675987,0.5055175581236577,0.41940497069598515,2.973776533407692,1.8542812032317952,0.8431897166556042,0.6529337861203366,0.37392534206302536,0.793245293590629,1.2822192039833957,1.484128995820241,2.89521885859815,1.2485987755453996,0.618161721786863,2.220127527156793,1.8973930189314998
MACH,6.651430011868626,0.21375441641356224,0.35453766662666114,4.512826614384223,0.5416142973833482,1.3293696243717033,30.397531032529727,0.3849264768093135,0.26946937847971814,0.6000157230485781,1.0641904218125304,0.22009395314996127,1.5811399426678086,0.8979333814736434,1.7058090725220594,1.296547243197062,0.3380920802628737,1.2870578868140479,30.62294677345706,0.22166447593123512,0.14660409128659924,0.5066211301485135,0.27061989101757883,1.541375450958813,1.6665247412947297,0.9927479512254924,2.202206511900976,1.152150300354496,0.4446182932394549,0.31406200227307585,0.22087148456186573,0.9618094446652454,0.22092710895460982,0.29965620386916325,0.7182732947440073,0.5632377949628232,1.2973579033144151,0.4392055396299467,2.532665228973742,0.6027816549006585,1.293533068310326,1.0873571116247112,2.335952268121099,0.23700171554390842,2.2528582163656368,2.0179010880563637,1.0324425995937632,1.880206990803111,3.812612786984168,1.7636435598510685,2.691125787338075,0.5069140154665408,0.4205635479631012,2.981991385709924,1.859403526997629,0.8455189700165314,0.6547374706123817,0.37495828499690115,0.7954365789320398,1.2857612459833498,1.4882287996760983,2.9032167007489744,1.2520479434336464,0.6198693508525727,2.2262604761268396,1.9026344361108687
COMPELEC,0.5280383157054479,0.30208268765883595,0.501040834654207,0.23884040577520962,0.7654218582855582,1.8786959154343905,1.6087829794375068,0.5439870044164679,0.38082036132257696,0.8479561044736104,1.5039385299995263,1.5552093383736934,35.1836305424221,1.2689802333222564,30.36622101002079,1.8323105668322113,0.4777995514458793,1.818899988803324,2.431069590650491,0.3132613668119108,0.2071842942975907,0.715968704590048,0.38244629226451227,2.178307455487248,2.355171328606602,1.402974377351729,3.112209202769148,1.6282454657902383,0.6283448606937752,0.44383968916277666,0.3121406930585045,1.3592513639484047,0.3122193027375065,0.42348108150104896,1.01508044133244,0.7959806854433287,1.833456210469132,0.6206954320390156,67.62844094887734,21.46101958109121,23.027026687111096,19.35675387140188,3.301221800402545,0.33493630874387065,3.1837913636241644,2.851744512873043,1.4590717729796157,2.6571520283250574,5.38807261631647,2.492421890368039,3.8031612366513303,0.7163826168989958,0.5943501380304984,4.214219231044603,24.82534213111297,1.194906974155594,0.9252901444191511,0.5298997250782653,1.1241293801436265,1.8170675459764698,2.103199378054651,4.102893023372517,33.43278434077778,0.8760137107090077,49.53889530554972,2.6888470130161863
ELECEQUIP,0.1718955140795513,0.09833880865307132,0.16310686040400107,0.07775116523286552,0.24917241780446045,0.6115832707164585,20.265020688353154,0.1770873874026318,0.12397076089838274,0.27604029131986924,0.48958622711485555,0.5062767241879274,42.22035665090652,0.08261976567829116,37.95777626252599,0.5964831669804664,0.1555409845837463,0.5921175402147273,0.7914008219076648,0.10197787184715222,0.06744595935223711,0.23307363287824173,0.12450006005491919,0.7091176317083244,0.7666932005405506,0.4567187544205433,1.0131363291665647,0.5300526175184596,0.20454891176580983,0.14448582473720017,0.10161305212625779,0.44248533680191726,0.1016386424116249,0.13785836376349933,0.3304452898684551,0.25912041806829605,0.5968561152989181,0.20205874688209668,1.1651655461118866,0.27731277236476576,0.5950964804623262,0.5002441808301014,1.0746667459400097,0.10903384709595787,1.0364389039478275,0.9283456796292361,0.4749804797029158,0.8649988084411006,1.7540119433232948,0.8113732079755603,1.2380661335687564,0.23320837626146645,0.19348240360836885,1.3718803344726094,0.855428068894226,0.38898531127482294,0.30121531017153647,0.17250146995725205,0.3659446520155665,0.59152101399234,0.6846672439281223,1.3356396391875445,0.5760110373372423,0.2851740539734976,1.0242024779977472,0.8753166689545868
MOTVEH,0.6412629058177273,0.36685675323870326,0.6084764912077406,0.29005374814416296,0.9295474029471789,2.2815351955470278,1.953746191402664,0.660631391328381,0.4624777487406733,1.0297790508519675,1.8264204760033234,1.8886850249645433,2.713636871300398,1.541081258011239,0.5855201389428336,2.2252036708313208,0.5802516969800834,2.2089175302621262,2.9523515691525457,0.3804324201244062,0.25160977650565103,0.8694902591805066,0.4644523198455967,2.6453909254747674,2.8601788259686405,1.7038070898443023,58.80437388390126,1.9773819204431156,0.7630776768269432,0.5390099928818906,0.37907144595603953,1.6507087714227215,0.3791669115116306,0.5142859917644317,1.2327390154972906,0.9666588051290326,2.2265949690492577,0.7537880198056661,4.346695420525181,1.034526090917659,2.2200305828025706,1.8661803871685816,4.009086124075605,0.4067550104238428,3.866475671613751,3.4632296910719407,1.7719331667959075,3.2269117225078183,6.543409824493491,3.0268593327471507,4.61865389948105,0.8699929246161293,0.7217936374132563,5.1178529842900335,3.191207706114388,1.451124843857573,1.1236954385441151,0.643523447804599,1.3651707676987899,2.206692165971424,2.5541778021989234,4.9826556599631155,2.148831594377856,1.0638529079370598,3.820827208338901,3.2654029027467524
OTRTRANS,0.30055982102532325,0.17194570135746606,0.28519283376028937,0.1359481451975852,0.43567871855630214,1.0693551799353647,0.9157205263075087,0.30963782707526044,0.21676324660076504,0.48265727584072954,0.8560429839373522,0.8852263680411664,1.271881166002755,0.7223045382653,1.3721659756926758,0.20859052066861825,0.271963877236251,1.0353192918724572,1.3837667065690906,0.1783086142477153,0.11792946186139663,0.4075299449128539,0.21768872776069706,1.2398943021486872,1.3405653566337772,0.7985741095257405,1.7714719048900416,0.9267985887149114,15.829881051864229,0.25263389714528417,0.17767072587345673,0.7736869362045501,0.17771547056403875,0.24104576179007073,0.577784578692149,0.4530728268020506,1.0436047045945158,0.3533003238896541,2.0372954458962327,0.48488221275755444,1.040527977814367,0.8746784479185006,1.8790580228412146,0.19064600809592633,1.8122165266632673,1.6232152003098022,0.8305047908577929,1.5124530063760562,3.066895134433546,1.418688483406369,2.164762341329802,0.40776554412184557,0.3383045619978665,2.398736872251509,1.4957185396234371,0.6801419813907085,0.5266758716771776,0.30161933669172214,0.6398553196918887,1.0342762639866065,1.1971427259102498,2.3353699080404975,55.72130723462964,0.49862768718719347,1.7908210992535463,1.5304938163756852
FURN,0.1255763635790734,0.07184032727948923,0.11915590999573733,0.05680025244556641,0.18203014953379745,0.4467853833976523,0.3825955623613564,0.1293692291204855,0.09056546604552514,0.20165817689235957,0.3576617946587568,0.3698548524007614,0.5314024049737538,0.30178477283687183,0.5733022227209125,0.4357541698899216,0.022725748645768918,0.43256490961794447,0.5781491034295515,0.07449880458294954,0.0492718984489397,0.1702693605457814,0.09095213968083916,0.5180380303497939,0.5600992243469891,0.33365082658267237,0.7401355219061132,0.3872240678877369,0.14943094152951378,0.10555251867028996,0.07423228957726617,0.32325276101696954,0.07425098427675592,0.10071090047393366,0.24140314589192527,0.18929755092414444,0.4360266231525031,0.14761177915937604,0.8511987821895219,0.2025877738233618,0.43474114141559167,0.3654478446782776,0.785085886255576,0.07965346913596923,0.7571589597702691,0.6781926521842323,0.34699172768716,0.6319152971845166,1.2813739945236047,0.5927397088204693,0.9044554987747802,0.17036779583173,0.14134642658814972,1.0022119808722056,0.6249234994317101,0.2841689100331042,0.2200495080295057,0.12601903793284283,0.2673368116520905,0.4321291239944041,0.5001760704145564,0.9757367424004817,0.42079848236612916,0.20833074601656715,0.7482197743456597,0.6394528958829916
MISCMFG,0.2027749477465366,0.11600446290212607,0.1924074940095103,0.09171844042439824,0.2939339299849025,0.7214485289289959,0.6177977523376001,0.2088994929240627,0.1462409574669545,0.32562836760487573,0.5775358487522547,0.5972246387127048,0.8580842113100778,0.48730819876117837,0.925742113737867,0.7036358317074963,0.1834824788203474,0.13969719212251652,0.933568634226407,0.12029725002328737,0.07956199995443541,0.27494314776654866,0.14686534030430587,0.8365040326140114,0.904422518002925,0.5387640396457907,1.1951368673401992,0.6252716506056081,0.2412942252566739,0.17044136211514033,0.11986689382558553,0.5219737206585492,0.11989708116820422,0.1626233392898765,0.3898067191861416,0.30566899616439713,0.7040757767298617,0.2383567253639105,1.37447672206013,0.32712943805903505,0.7020000398268161,0.5901084049313171,1.267720652396299,0.1286207657359503,1.222625533399533,1.095114364592572,0.5603063143800864,1.0203878159454898,2.069103909189755,0.9571288740789545,1.4604732234314073,0.2751020965479575,0.2282397216218483,1.6183259035395452,1.0090977818692368,0.45886291210263547,0.3553258449328904,0.2034897579735249,0.4316832122578838,0.697782273990964,0.8076613596038329,1.5755749037122535,0.6794860739846512,0.3364029259447846,1.208190947099139,1.0325591843356505
FOOD,1.0550473169553296,0.6035765201760366,1.0011049815215636,0.4772152357107014,1.5293516661651017,3.7537296555950292,3.21442992967533,1.0869136053155546,0.7608983827595348,1.6942592730710537,3.0049454059444725,3.10738707959656,4.464651353263094,2.5354868209655215,4.816678510565043,3.6610493781735216,0.9546677197505384,3.634254363593386,0.9714800508447382,0.625912087684617,0.4139647205751081,1.430541758683819,0.7641470751873782,4.352368697610973,4.705751679964457,2.803213911862616,6.218351720932508,61.53053918091531,1.2554648776045214,0.8868141937462884,0.6236729247270314,2.715853115101588,0.6238299908497935,0.8461366638178852,2.0281821683542898,1.5904097516167872,3.663338432223899,1.2401809314619707,7.151465178231639,1.7020694112208674,3.6525382782867335,3.070360990124873,6.59600847058988,0.6692197201997414,6.361376506266605,5.69793006958064,2.915299351469992,5.309124423066635,10.765642167104055,4.979985258532631,7.598908903640571,1.4313687764551086,1.1875416987938807,8.420223609786973,24.82534213111297,15.051635218310816,1.848776604346257,1.0587665072226549,2.246067474945842,3.630593049952985,198.69699387411043,8.197788204594211,16.71639217038889,1.7503197923523055,6.28627269429755,5.372452608853003
TEXTILE,0.09366761545652197,0.05358581788879935,0.08887858860337786,0.04236740141431594,0.13577658694734074,0.3332579499113636,0.28537865717117566,0.09649672008167363,0.06755292959133431,0.15041716473118624,0.2667805189667776,0.275875340725158,0.39637392502140656,0.22510175678815852,0.427627067767238,0.3250297496719907,0.08475586585102342,0.32265087520682745,0.4312423640335179,9.864985147848769,22.835707524993214,0.12700419516119762,0.06784135008980627,0.38640541608058393,0.4177789296358689,0.2488706985165835,0.552068299126691,0.2888310670310169,0.11146078425562093,0.07873179671308514,0.055369986487960834,0.2411147643651166,0.05538393089495729,0.07512042576334395,0.18006300226364919,0.1411973535581733,0.32523297300719495,0.11010386806150178,0.6349105670430041,0.1511105526059502,0.3242741300722856,0.2725881464403546,0.5855968495840771,0.05941365320797705,0.5647661093368401,0.505865011055452,0.25882169852075054,0.4713466560966476,0.9557789631282626,0.44212552051362874,0.674634839250041,0.12707761820235597,0.1054305313075543,0.7475515595030386,0.4661314626908657,0.2119620558443646,0.16413528877610672,0.09399780698269423,0.19940696606836256,0.322325821995826,0.3730821508829888,0.7278036357249494,0.3138742778304734,0.15539424497957055,0.5580983562742216,0.47696896332255934
APPAREL,0.06793475406736756,0.0388644393479204,0.06446139393212019,0.030728005421371996,0.09847532679697239,0.24170356806758236,0.2069779271790944,0.0699866321471479,0.04899443245085784,0.10909376782701419,0.19348916760227822,0.20008541195451024,0.2874799895759651,0.1632606148133897,0.31014710409491986,0.23573586239946578,0.061471287320522476,0.23401052487528143,0.31276918710123275,0.04030263198749729,0.0053310578649672456,0.09211293275427518,0.0492036165486507,0.2802500819925114,0.30300449841722354,0.18049962749554405,0.40040118398199565,0.20948187279172653,0.08083968967990089,0.05710218223146833,0.04015845173852104,0.17487444448459008,0.04016856526447451,0.05448294615802968,0.13059514449891038,0.1024068718114224,0.23588325514807543,0.07985555265999031,0.46048458708613477,0.10959666452739243,0.23518783060187748,0.19770129302267475,0.4247185942038362,0.04309122100798335,0.4096105847937521,0.3668911069193388,0.1877168362897751,0.34185581650965646,0.6932023249062124,0.32066246542746696,0.4892955976978318,0.09216618463028015,0.07646609962965475,0.5421802519472587,0.3380733685450234,0.15373072182118752,0.11904317647497849,0.06817423363580022,0.1446248325330981,0.2337747719969727,0.2705870544865633,0.527857581954359,0.22764508062429933,0.11270351833683137,0.40477463202306174,0.34593353383833975
PAPER,0.19248180319087482,0.11011591148577449,0.1826406161410072,0.08706268202722067,0.2790134259247551,0.6848267761914834,0.5864374603407675,0.1982954577502524,0.1388175586107639,0.3090990088432069,0.548219308206455,0.5669086672044455,0.8145266371319013,0.4625717419712708,0.8787501282689396,0.6679182767984864,0.17416864740814703,0.6630298204799641,30.62294677345706,0.11419079063124232,0.07552331975370263,0.052197328560755936,30.109258535736817,0.7940418989787824,0.8585127455154669,0.5114156112373749,1.1344700212823209,0.5935319729098918,0.22904578742638584,0.1617895163224936,0.11378227992580962,0.4954775927063385,0.11381093491601112,0.15436834744775077,0.3700195760802461,0.2901528034656968,46.19023014445041,0.22625739920330587,1.3047063300773818,0.3105238828276119,0.6663655200386528,0.5601536635642451,1.2033693502442024,0.12209179285595283,1.1605633235822976,1.0395248029381268,0.5318643694876961,0.9685914801106933,1.9640732539009351,0.9085436520444898,1.3863375268105236,0.2611375231191271,0.21665394895068849,1.5361773805172332,0.9578745442108999,0.4355703784933646,0.3372890000124391,0.1931603286347673,0.409770358843778,0.6623618539914226,0.7666633210452627,1.4955964822040169,0.6449943951021816,0.31932663528768895,1.146861457398675,0.9801450125419626
